model,image_id,category,sigma,CC,SIM,KL
claude-opus-4.6,17b8da,poster,40.0,0.35953195180525,0.5260635899146124,0.6946966459827039
claude-opus-4.6,17b8da,poster,60.0,0.41968020222565605,0.5392933095164588,0.6657341882447927
claude-opus-4.6,f1d7fa,mobile,20.0,0.47587601360315507,0.4995431061375204,1.2985831050091483
claude-opus-4.6,f1d7fa,mobile,40.0,0.5962560867883092,0.5422303862565225,0.7958817366957535
claude-opus-4.6,f1d7fa,mobile,60.0,0.5885903832364778,0.5359845351446163,0.7068226149533383
claude-opus-4.6,598d81,mobile,20.0,0.5318512638024788,0.5396940052793269,1.2024442047612127
claude-opus-4.6,598d81,mobile,40.0,0.7107931247450692,0.6135946951378544,0.6591262592812525
claude-opus-4.6,598d81,mobile,60.0,0.7313213270413204,0.6122995417098778,0.5274733274188361
claude-opus-4.6,305533,poster,20.0,0.3791539378068554,0.5300513603318545,0.8869678025329294
claude-opus-4.6,305533,poster,40.0,0.5071615943892893,0.5726417392263625,0.6226290145441112
claude-opus-4.6,305533,poster,60.0,0.5054112949202265,0.547404445369085,0.6709019424588701
claude-opus-4.6,fc4494,mobile,20.0,0.31986930124821644,0.4947881107872103,1.362402256614272
claude-opus-4.6,fc4494,mobile,40.0,0.5646491254210897,0.6694078354186497,0.3853357572145209
claude-opus-4.6,fc4494,mobile,60.0,0.6369261383952805,0.6905814409753993,0.328621059470974
claude-opus-4.6,ebd305,poster,20.0,0.44247941510329614,0.49606540362712515,1.2037401128921408
claude-opus-4.6,ebd305,poster,40.0,0.5120264137776545,0.5244937647549396,0.7212153649685907
claude-opus-4.6,ebd305,poster,60.0,0.4983316160292203,0.5144799417731326,0.7272805066675812
claude-opus-4.6,13f898,mobile,20.0,0.2563045176924361,0.2815249817014257,4.079613694195574
claude-opus-4.6,13f898,mobile,40.0,0.498996454751555,0.5055157641573376,1.2576010140838678
claude-opus-4.6,13f898,mobile,60.0,0.614599849463547,0.556600736985688,0.7980584539918294
claude-opus-4.6,c41f2f,poster,20.0,0.19045805350174388,0.3593858540122367,3.3144146724752215
claude-opus-4.6,c41f2f,poster,40.0,0.3204631215985376,0.5266480667745519,0.9997217388585369
claude-opus-4.6,c41f2f,poster,60.0,0.3899717369241468,0.5670951256635225,0.6254343938354666
claude-opus-4.6,93562f,mobile,20.0,0.08292845070763917,0.19074429443984678,5.858009154756827
claude-opus-4.6,93562f,mobile,40.0,0.1665618698964763,0.3955921619967809,2.4446634683884367
claude-opus-4.6,93562f,mobile,60.0,0.2489197406450703,0.5166366013156578,1.2256923292499171
claude-opus-4.6,93749b,poster,20.0,0.19237941459917673,0.48827186233828823,0.9471048289061703
claude-opus-4.6,93749b,poster,40.0,0.31404638113194683,0.5270538318438404,0.705918581651186
claude-opus-4.6,93749b,poster,60.0,0.3569190452943903,0.5249349645373069,0.7070843598767229
claude-opus-4.6,22eaed,poster,20.0,0.419257599650622,0.4603907654624461,1.4481172726769387
claude-opus-4.6,22eaed,poster,40.0,0.6388645688839791,0.5507089286307859,0.6691996164605578
claude-opus-4.6,22eaed,poster,60.0,0.7032525678985249,0.5494755353978205,0.6452056203924416
claude-opus-4.6,bd7a8b,poster,20.0,0.13934325512780976,0.28780998342539404,4.6671375134983535
claude-opus-4.6,bd7a8b,poster,40.0,0.22021057810969374,0.41082132946700484,2.33316517392465
claude-opus-4.6,bd7a8b,poster,60.0,0.27220210541475376,0.4488692102818162,1.456742613367254
claude-opus-4.6,368917,mobile,20.0,-0.01544976321965476,0.11484409573347173,7.22177441431323
claude-opus-4.6,368917,mobile,40.0,-0.026615051847815187,0.20626741414906338,4.8408752368798815
claude-opus-4.6,368917,mobile,60.0,-0.027828234416741395,0.24318293964968724,3.5532321483572775
claude-opus-4.6,f0773e,poster,20.0,0.1680681623137999,0.3775742157736372,3.3333158005716466
claude-opus-4.6,f0773e,poster,40.0,0.3142671317966773,0.5692649992068214,1.1047648749895222
claude-opus-4.6,f0773e,poster,60.0,0.42707738605955625,0.651737911764981,0.5582469056910583
claude-opus-4.6,9bf988,mobile,20.0,0.18482829790464506,0.2303446788648107,4.976437896949529
claude-opus-4.6,9bf988,mobile,40.0,0.34764913526764996,0.42767181174833147,1.961444544317441
claude-opus-4.6,9bf988,mobile,60.0,0.45810749688567926,0.5147223781398949,1.0559847663041233
claude-opus-4.6,b5edbf,poster,20.0,0.27252620242003656,0.34637310656021436,3.320332769387021
claude-opus-4.6,b5edbf,poster,40.0,0.45238669521913555,0.5683027489320193,0.8878723497376502
claude-opus-4.6,b5edbf,poster,60.0,0.5422796652742273,0.6288186418686117,0.48943531440376176
claude-opus-4.6,56ed0e,poster,20.0,0.11476147719141924,0.3059577747490802,4.616852215095426
claude-opus-4.6,56ed0e,poster,40.0,0.192998277878789,0.49405312365699394,2.5095558719372404
claude-opus-4.6,56ed0e,poster,60.0,0.24726183644326183,0.568821806372411,1.4370795817627475
claude-opus-4.6,98ae63,poster,20.0,0.48901752251451513,0.383575751352104,3.6107572061776425
claude-opus-4.6,98ae63,poster,40.0,0.7045318827527987,0.5874583168836834,1.6164743571479498
claude-opus-4.6,98ae63,poster,60.0,0.7658625516254005,0.6477133061796488,0.8627373511990861
claude-opus-4.6,a965f4,poster,20.0,0.3432789076458711,0.46503149327004506,2.2150760460387975
claude-opus-4.6,a965f4,poster,40.0,0.5395170375001785,0.6975051969176913,0.4779386784001568
claude-opus-4.6,a965f4,poster,60.0,0.5898527668837802,0.7414369567128922,0.26018074223875265
claude-opus-4.6,540107,poster,20.0,0.19676247460833593,0.3547477094025767,1.6795718034819083
claude-opus-4.6,540107,poster,40.0,0.18046963247915196,0.3913490526619762,1.13154261259918
claude-opus-4.6,540107,poster,60.0,0.1482171351742069,0.3916314734189504,1.1401210420106458
claude-opus-4.6,00f742,poster,20.0,0.3742417508248066,0.5776260274903668,0.7175356633030949
claude-opus-4.6,00f742,poster,40.0,0.3575729940170216,0.5557490377022195,0.6835853464338106
claude-opus-4.6,00f742,poster,60.0,0.28205219779153545,0.5239999814045287,0.7313302675363015
claude-opus-4.6,5e22c9,poster,20.0,0.4622756656113063,0.4670720140365044,0.9481653689381935
claude-opus-4.6,5e22c9,poster,40.0,0.4341206055895269,0.44215938063053795,0.904103091739745
claude-opus-4.6,5e22c9,poster,60.0,0.3663418198069228,0.4112536767320655,1.0095015597119392
claude-opus-4.6,a18b8d,poster,20.0,0.1933327258578218,0.2826107967960758,4.86495783475883
claude-opus-4.6,a18b8d,poster,40.0,0.27494654412870634,0.37562426193367626,2.4184550807638203
claude-opus-4.6,a18b8d,poster,60.0,0.28353797598214947,0.38462465331524326,1.7523022166109778
claude-opus-4.6,5bfe3d,poster,20.0,0.10473986204214897,0.226407592681461,5.605937172012151
claude-opus-4.6,5bfe3d,poster,40.0,0.20249811559400127,0.4138522982346561,2.713879508897779
claude-opus-4.6,5bfe3d,poster,60.0,0.28650823981890894,0.49939477717603187,1.4847780909289081
claude-opus-4.6,e9f3a6,poster,20.0,0.30025708512321964,0.6223389048941665,0.7540056698987623
claude-opus-4.6,e9f3a6,poster,40.0,0.27566646750785156,0.6338123150308116,0.45435523921181903
claude-opus-4.6,e9f3a6,poster,60.0,0.23772179097495397,0.6324079207487897,0.4315658448329342
claude-opus-4.6,0f5056,poster,20.0,0.13432932212415755,0.2563954844189008,4.813848739802363
claude-opus-4.6,0f5056,poster,40.0,0.23928247804435315,0.37838929670857036,2.1899021669489933
claude-opus-4.6,0f5056,poster,60.0,0.3237189974402954,0.4170403668534813,1.5032176639882253
claude-opus-4.6,b80cf5,poster,20.0,0.05190397313437309,0.21977852521123087,5.070302221242953
claude-opus-4.6,b80cf5,poster,40.0,0.057169122437451064,0.3649274918630424,2.027238753170601
claude-opus-4.6,b80cf5,poster,60.0,0.05677478815762181,0.4280585142571211,1.1698462955438274
claude-opus-4.6,647100,poster,20.0,0.1452045147527251,0.17049065591433543,5.958831657189236
claude-opus-4.6,647100,poster,40.0,0.26017971469826273,0.3586557408224942,3.094408177721751
claude-opus-4.6,647100,poster,60.0,0.3379581890415406,0.4839382366718871,1.545312519053072
claude-opus-4.6,628c6e,poster,20.0,0.10595700159264762,0.2044998062009561,5.529944187298318
claude-opus-4.6,628c6e,poster,40.0,0.19314633379566415,0.37908982968374355,2.3677021542345207
claude-opus-4.6,628c6e,poster,60.0,0.2593903995676058,0.45894152020374,1.2484193633325844
claude-opus-4.6,7f0091,poster,20.0,0.11269046046446327,0.35110441066667036,3.564487358635593
claude-opus-4.6,7f0091,poster,40.0,0.2046774466298379,0.5171621987682763,1.3133848687197658
claude-opus-4.6,7f0091,poster,60.0,0.2553550481182507,0.5683435882418415,0.7469754388203267
claude-opus-4.6,a7f12f,poster,20.0,0.5447714401380274,0.5298516950386565,0.9849492353395678
claude-opus-4.6,a7f12f,poster,40.0,0.5735273127129881,0.5404848998801057,0.6813266115043495
claude-opus-4.6,a7f12f,poster,60.0,0.520938407610623,0.5112737944670604,0.7750820334832319
claude-opus-4.6,ea01c0,poster,20.0,0.4170246596931625,0.4869076508430852,1.022669530201996
claude-opus-4.6,ea01c0,poster,40.0,0.5466275511717875,0.5269827622284641,0.7282223259850067
claude-opus-4.6,ea01c0,poster,60.0,0.5515201872903794,0.49660137077626093,0.7823888430537521
claude-opus-4.6,457f63,poster,20.0,0.2885744814228689,0.3030346872990721,3.820974687907295
claude-opus-4.6,457f63,poster,40.0,0.4633436063820907,0.43937061690740103,1.388281247384123
claude-opus-4.6,457f63,poster,60.0,0.5017291058233126,0.4666815094473185,0.923169735424867
claude-opus-4.6,964f81,poster,20.0,0.27160125064062646,0.47405128457766993,2.1228108152935374
claude-opus-4.6,964f81,poster,40.0,0.3692466259853752,0.5377266040362548,1.0183200268521941
claude-opus-4.6,964f81,poster,60.0,0.3510171939132122,0.5349981290192785,0.7819597820352211
claude-opus-4.6,8fcaf4,poster,20.0,0.15024819636176134,0.19540557482283702,5.840739604560663
claude-opus-4.6,8fcaf4,poster,40.0,0.2686177471194419,0.3897317002570797,2.6506693267359624
claude-opus-4.6,8fcaf4,poster,60.0,0.36930837024366525,0.5034997749061372,1.3186300787781209
claude-opus-4.6,f7c681,poster,20.0,0.4827997678915311,0.3551330675866303,3.8539755229596695
claude-opus-4.6,f7c681,poster,40.0,0.7017710626386158,0.5769528279635594,1.7281230394719487
claude-opus-4.6,f7c681,poster,60.0,0.7515771391276859,0.6606745990289877,0.9981483325493619
claude-opus-4.6,5ee443,poster,20.0,0.41903513708107315,0.5438535615355713,1.3918670236037836
claude-opus-4.6,5ee443,poster,40.0,0.5808466799054905,0.6812211437424971,0.3861191454481778
claude-opus-4.6,5ee443,poster,60.0,0.5911867857247783,0.699635833611709,0.29702786135570125
claude-opus-4.6,7cd2e0,poster,20.0,0.31556558893368875,0.40317466525536017,2.998531229862829
claude-opus-4.6,7cd2e0,poster,40.0,0.4852811921237764,0.5688335012679394,1.036342861228524
claude-opus-4.6,7cd2e0,poster,60.0,0.5637390234258448,0.615168940001367,0.5715066554322845
claude-opus-4.6,ce5b5c,poster,20.0,0.21438261538378423,0.3115484109534449,4.242049056301987
claude-opus-4.6,ce5b5c,poster,40.0,0.3579292372094252,0.5138577367513508,1.9033903621622013
claude-opus-4.6,ce5b5c,poster,60.0,0.43363851338923876,0.583831116964121,1.1258271015923684
claude-opus-4.6,0bce2b,poster,20.0,0.34700492010139306,0.486506518814363,1.8016408346590094
claude-opus-4.6,0bce2b,poster,40.0,0.5493918603474649,0.6218937099521227,0.5818962841223279
claude-opus-4.6,0bce2b,poster,60.0,0.620029118575157,0.6434400264358218,0.4204187216730286
claude-opus-4.6,6763e2,poster,20.0,0.07477791653949918,0.21781942699639156,5.529458351286129
claude-opus-4.6,6763e2,poster,40.0,0.13972235296833713,0.42753188886743676,1.9909204793011368
claude-opus-4.6,6763e2,poster,60.0,0.21179335278236983,0.5608719140740483,0.8930056367121282
claude-opus-4.6,0e136e,poster,20.0,0.14717677934760623,0.2890683555393648,4.419629693823577
claude-opus-4.6,0e136e,poster,40.0,0.2570097944566098,0.40128537352681143,1.7622584012382
claude-opus-4.6,0e136e,poster,60.0,0.3034746212677247,0.4160831397623447,1.1967855587429554
claude-opus-4.6,168b3b,poster,20.0,0.3671172736795634,0.31483752213466837,4.151206506642465
claude-opus-4.6,168b3b,poster,40.0,0.6220780806941066,0.5489883115223924,1.8737515742079363
claude-opus-4.6,168b3b,poster,60.0,0.7048377055294317,0.6302147056276922,1.003100278247191
claude-opus-4.6,bec3fa,poster,20.0,0.26611186183138147,0.39236793494259947,3.0853359590225753
claude-opus-4.6,bec3fa,poster,40.0,0.37990452221713855,0.5059117407548632,1.1773045747373692
claude-opus-4.6,bec3fa,poster,60.0,0.4236435912425612,0.5321074345924439,0.7928367818309506
claude-opus-4.6,298ce9,poster,20.0,0.16094045746062535,0.17644619700385966,5.728349301600026
claude-opus-4.6,298ce9,poster,40.0,0.3120308806688742,0.39656316504311245,2.442747754682799
claude-opus-4.6,298ce9,poster,60.0,0.408718540913165,0.5141663424468057,1.2558865360109281
claude-opus-4.6,7ace2f,poster,20.0,0.08625849048559589,0.2363325301300515,5.034033455453769
claude-opus-4.6,7ace2f,poster,40.0,0.16148332919135971,0.4680969496976034,1.6798844319734243
claude-opus-4.6,7ace2f,poster,60.0,0.22666463689555577,0.5690017077295613,0.8251644121613638
claude-opus-4.6,f2cbaa,poster,20.0,0.2241103210361646,0.28602352604637876,4.338277143579089
claude-opus-4.6,f2cbaa,poster,40.0,0.3692791443848012,0.46928698429852234,1.23371663782948
claude-opus-4.6,f2cbaa,poster,60.0,0.46449555363341477,0.5473724586044841,0.7336981218595
claude-opus-4.6,557221,poster,20.0,0.3155198472772985,0.31163913069121,4.581139029754296
claude-opus-4.6,557221,poster,40.0,0.5098858665174104,0.5114518939939279,2.4762167065074334
claude-opus-4.6,557221,poster,60.0,0.5706573573157228,0.5803822272333218,1.3957751311165196
claude-opus-4.6,dd0d82,poster,20.0,0.3363046371749734,0.4777874228096972,2.0458579915311557
claude-opus-4.6,dd0d82,poster,40.0,0.4260778519703784,0.5223431397536098,0.9273731572786676
claude-opus-4.6,dd0d82,poster,60.0,0.4529287419115751,0.5152136888616999,0.8026932274936889
claude-opus-4.6,5f562b,poster,20.0,0.0893431657111222,0.16630923789768237,6.181307341069903
claude-opus-4.6,5f562b,poster,40.0,0.16319715830752635,0.3485073534904125,3.0012759976922587
claude-opus-4.6,5f562b,poster,60.0,0.214501604242324,0.46149010659080997,1.4825708428606679
claude-opus-4.6,51db8e,poster,20.0,0.01401307165219717,0.09781829888362369,7.032732878157361
claude-opus-4.6,51db8e,poster,40.0,0.028364978252000884,0.23354609193928297,4.71317372212556
claude-opus-4.6,51db8e,poster,60.0,0.04243373131250841,0.333717840003619,2.9128546657949452
claude-opus-4.6,24ff3e,poster,20.0,0.2880703704484172,0.27654660948008747,4.303466603919976
claude-opus-4.6,24ff3e,poster,40.0,0.49604270052415467,0.44904191488976564,1.5483115940026566
claude-opus-4.6,24ff3e,poster,60.0,0.5626628338841053,0.4783613862788709,0.9529452509763204
claude-opus-4.6,3364c6,web,20.0,0.28873591748545535,0.3617700131640404,3.1705571081560335
claude-opus-4.6,3364c6,web,40.0,0.4247410939354763,0.4892045906337281,1.1163064419753113
claude-opus-4.6,3364c6,web,60.0,0.46913725564869563,0.5181128081677084,0.7740877934091335
claude-opus-4.6,edbb42,web,20.0,0.20521826263711127,0.2901894692755961,3.330952393888135
claude-opus-4.6,edbb42,web,40.0,0.2908855926003928,0.37463007927965397,1.3948296779455598
claude-opus-4.6,edbb42,web,60.0,0.30907282800206615,0.39702753626253723,1.1476034196993659
claude-opus-4.6,1ba5bc,web,20.0,0.26244559848752297,0.37483147968435604,2.2017399834055134
claude-opus-4.6,1ba5bc,web,40.0,0.45856258852959114,0.5019761966056443,0.8345812932967948
claude-opus-4.6,1ba5bc,web,60.0,0.5366247673137909,0.5154820812249472,0.7335757775562706
claude-opus-4.6,5fe2ce,web,20.0,0.02806320709078736,0.2797747240684351,4.517409861517324
claude-opus-4.6,5fe2ce,web,40.0,0.07764818229895652,0.39723181897795773,1.639727289390522
claude-opus-4.6,5fe2ce,web,60.0,0.14182030027766668,0.4444692331065663,1.0611986815527916
claude-opus-4.6,e017a7,web,20.0,0.3124826627889057,0.3804672313381553,3.201402089628134
claude-opus-4.6,e017a7,web,40.0,0.4970146986600193,0.5286967264155579,1.1377615239427354
claude-opus-4.6,e017a7,web,60.0,0.5777996002186505,0.5663366009399448,0.7533112072507128
claude-opus-4.6,348c74,web,20.0,0.12886613950129083,0.3491178872443454,2.9472986457906685
claude-opus-4.6,348c74,web,40.0,0.19828886822036582,0.49476782244253126,0.9328916931612509
claude-opus-4.6,348c74,web,60.0,0.21037415501141954,0.5235318668494751,0.769063861105195
claude-opus-4.6,d1e801,web,20.0,0.4102281171654234,0.48317923211089203,2.200882468889047
claude-opus-4.6,d1e801,web,40.0,0.5845143059198477,0.6393275702255538,0.596609686254227
claude-opus-4.6,d1e801,web,60.0,0.6027207895402497,0.6522826557058616,0.4379967014448858
claude-opus-4.6,c642a8,web,20.0,0.043751176996908406,0.3032271448635802,5.248690377355342
claude-opus-4.6,c642a8,web,40.0,0.07747868502557592,0.37777094653210563,2.26196847390605
claude-opus-4.6,c642a8,web,60.0,0.1366994102798925,0.4150659762341337,1.422825346274907
claude-opus-4.6,257df7,poster,20.0,0.09357541678411008,0.09151927951939345,6.886675377378971
claude-opus-4.6,257df7,poster,40.0,0.17799542483876113,0.21883953619108282,4.708081088657168
claude-opus-4.6,257df7,poster,60.0,0.24642254954720993,0.32182104621631946,2.936428041814125
claude-opus-4.6,80126c,web,20.0,0.6101043191384071,0.5241536547008027,2.065841228853663
claude-opus-4.6,80126c,web,40.0,0.7470587393070962,0.6789523028314595,0.6023570336054807
claude-opus-4.6,80126c,web,60.0,0.7458811978504853,0.680058540643875,0.4204611910475351
claude-opus-4.6,d48310,web,20.0,0.42666418101435594,0.403276117535167,2.18668139394472
claude-opus-4.6,d48310,web,40.0,0.6372332168250642,0.5146233689056762,0.8770606864121552
claude-opus-4.6,d48310,web,60.0,0.7017692984001828,0.5097520963264175,0.7997185723048509
claude-opus-4.6,0b2a15,web,20.0,0.005677683142753046,0.2355032674528716,5.438681804696243
claude-opus-4.6,0b2a15,web,40.0,-0.005065931649937136,0.39929907394771935,2.5723813588727875
claude-opus-4.6,0b2a15,web,60.0,-0.027390663061582665,0.45564800302194874,1.42198764493737
claude-opus-4.6,b93b7e,web,20.0,-0.05393855828162397,0.20417684426272498,6.127832280315767
claude-opus-4.6,b93b7e,web,40.0,-0.06186349867654403,0.35839771646406526,2.450801309336499
claude-opus-4.6,b93b7e,web,60.0,-0.038850118903898556,0.43253111105615927,1.290383995412287
claude-opus-4.6,299635,poster,20.0,-0.06145877968938393,0.10248155159958042,7.140551159302299
claude-opus-4.6,299635,poster,40.0,-0.1054849640112634,0.2399983166616812,4.860137144700837
claude-opus-4.6,299635,poster,60.0,-0.1232752273825439,0.3439573289898549,3.1268134417516595
claude-opus-4.6,d499e7,web,20.0,0.5177386419535936,0.49850561716778197,1.3971004946765901
claude-opus-4.6,d499e7,web,40.0,0.6941476619639565,0.6025271207862772,0.6034809951286695
claude-opus-4.6,d499e7,web,60.0,0.7278209383996492,0.5985786772119096,0.5257796242334658
claude-opus-4.6,be2ed1,web,20.0,0.0977017247742211,0.2400208936105908,4.888383122614918
claude-opus-4.6,be2ed1,web,40.0,0.17462213704780755,0.3703274974800212,1.932557145561768
claude-opus-4.6,be2ed1,web,60.0,0.2414529835979816,0.41780400649208965,1.2107204788933355
claude-opus-4.6,454f59,web,20.0,0.37650157818220636,0.38925389096513496,2.5620492842726783
claude-opus-4.6,454f59,web,40.0,0.5498868968199249,0.5261929932266752,0.8448109963390457
claude-opus-4.6,454f59,web,60.0,0.6298401856248698,0.5416325315681381,0.6679396858147741
claude-opus-4.6,7b6601,web,20.0,0.21875166762791814,0.30935507833867365,3.4758561138636104
